time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
9.23948,-0.316000042,-0.258092268,0.109679626,1.607228371,-0.345145677,0.248888383,-0.005752428,100,-0.657310768,-0.212456339,-0.010737866,1.331111829,0.196349541,0.569490368,-0.218208767,100
9.249344,-0.315616547,-0.257708772,0.109296131,1.607995361,-0.344378687,0.248888383,-0.005752428,100,-0.657310768,-0.211305854,-0.011121361,1.329961343,0.19558255,0.568339882,-0.218975757,100
9.259344,-0.316000042,-0.257708772,0.109679626,1.606844875,-0.344378687,0.248888383,-0.005752428,100,-0.658077758,-0.210155368,-0.012655342,1.329961343,0.195199055,0.567956387,-0.217825272,100
9.269344,-0.315616547,-0.258092268,0.110063122,1.606844875,-0.344378687,0.249655373,-0.005368933,100,-0.658077758,-0.209004882,-0.012655342,1.331111829,0.194432065,0.566805901,-0.218208767,100
9.279526,-0.315616547,-0.256941782,0.109679626,1.60646138,-0.344378687,0.247737897,-0.005368933,100,-0.657694263,-0.208621387,-0.013805827,1.330728333,0.19404857,0.565655416,-0.218592262,100
9.289391,-0.316000042,-0.258475763,0.108912636,1.607228371,-0.344378687,0.248888383,-0.004601942,100,-0.656927272,-0.207087406,-0.014189322,1.330344838,0.194432065,0.566038911,-0.218592262,100
9.299382,-0.315616547,-0.258092268,0.110063122,1.606844875,-0.343995192,0.248504888,-0.005368933,100,-0.657694263,-0.206320416,-0.015723303,1.331111829,0.194432065,0.56450493,-0.217825272,100
9.309378,-0.315233052,-0.258092268,0.109679626,1.607611866,-0.345145677,0.248121392,-0.005752428,100,-0.658077758,-0.20440294,-0.017257284,1.329577848,0.194432065,0.56450493,-0.217825272,100
9.319378,-0.316000042,-0.258092268,0.109296131,1.606844875,-0.343995192,0.248888383,-0.004985438,100,-0.656927272,-0.20363595,-0.017640779,1.329961343,0.19481556,0.56450493,-0.217825272,100
9.329375,-0.315616547,-0.257325277,0.110063122,1.60646138,-0.344762182,0.248888383,-0.005368933,100,-0.656927272,-0.202485464,-0.018407769,1.329194353,0.194432065,0.56373794,-0.218592262,100
9.339375,-0.316000042,-0.258475763,0.109679626,1.60646138,-0.344378687,0.248888383,-0.004601942,100,-0.657694263,-0.202101969,-0.01917476,1.329577848,0.193665074,0.561053473,-0.218208767,100
9.349362,-0.315616547,-0.258092268,0.110063122,1.606844875,-0.344762182,0.248888383,-0.004985438,100,-0.656927272,-0.200951483,-0.019558255,1.330344838,0.193281579,0.559902988,-0.217441777,100
9.359353,-0.315616547,-0.258092268,0.109679626,1.606077885,-0.343995192,0.249271878,-0.005368933,100,-0.657310768,-0.200567988,-0.020708741,1.329961343,0.192131094,0.560286483,-0.218208767,100
9.369352,-0.315616547,-0.257325277,0.108912636,1.606844875,-0.344378687,0.249271878,-0.005368933,100,-0.658077758,-0.199417502,-0.021092236,1.329194353,0.192131094,0.561053473,-0.218975757,100
9.379345,-0.316767033,-0.257708772,0.108529141,1.607228371,-0.344378687,0.248888383,-0.006135923,100,-0.658077758,-0.199034007,-0.021092236,1.329577848,0.193281579,0.561820464,-0.218592262,100
9.38934,-0.316767033,-0.258092268,0.109679626,1.606844875,-0.344762182,0.249655373,-0.005752428,100,-0.657310768,-0.198267017,-0.021859226,1.328810858,0.19404857,0.561436968,-0.219742748,100
9.399358,-0.317150528,-0.257325277,0.109679626,1.607228371,-0.344378687,0.248888383,-0.005368933,100,-0.658077758,-0.197116531,-0.021859226,1.329194353,0.19404857,0.562587454,-0.217825272,100
9.409343,-0.316000042,-0.258475763,0.109679626,1.607611866,-0.343995192,0.249271878,-0.005752428,100,-0.658077758,-0.196733036,-0.023393207,1.328810858,0.19404857,0.562203959,-0.218208767,100
9.419381,-0.316000042,-0.257708772,0.109679626,1.607611866,-0.345145677,0.248121392,-0.004985438,100,-0.657310768,-0.196349541,-0.023393207,1.328810858,0.193665074,0.562203959,-0.218592262,100
9.429353,-0.316767033,-0.258475763,0.109679626,1.607995361,-0.344762182,0.249271878,-0.005752428,100,-0.658077758,-0.195966046,-0.023393207,1.328810858,0.19404857,0.561436968,-0.218208767,100
9.439347,-0.315616547,-0.258475763,0.108912636,1.607228371,-0.344378687,0.248888383,-0.005752428,100,-0.657310768,-0.19558255,-0.023393207,1.328427362,0.19404857,0.561820464,-0.218592262,100
9.449351,-0.316000042,-0.257708772,0.109679626,1.607228371,-0.344378687,0.248888383,-0.006135923,100,-0.658077758,-0.19481556,-0.024543693,1.328810858,0.19404857,0.563354444,-0.218208767,100
9.459347,-0.315616547,-0.256941782,0.109679626,1.607611866,-0.344378687,0.248121392,-0.006135923,100,-0.658461253,-0.19481556,-0.024543693,1.328810858,0.193665074,0.562970949,-0.219742748,100
9.469351,-0.315616547,-0.257708772,0.109679626,1.609145846,-0.343611696,0.248121392,-0.005368933,100,-0.658077758,-0.194432065,-0.023776702,1.329194353,0.193665074,0.561820464,-0.218208767,100
9.479352,-0.316000042,-0.258092268,0.109679626,1.607611866,-0.344378687,0.249655373,-0.004985438,100,-0.658077758,-0.194432065,-0.024927188,1.328427362,0.193665074,0.562587454,-0.219359253,100
9.489388,-0.315616547,-0.258475763,0.109679626,1.607995361,-0.343995192,0.249655373,-0.005368933,100,-0.658077758,-0.19404857,-0.023776702,1.329577848,0.194432065,0.561820464,-0.217825272,100
9.499356,-0.314849557,-0.258859258,0.109296131,1.607228371,-0.344378687,0.249271878,-0.004985438,100,-0.656927272,-0.19404857,-0.023776702,1.328810858,0.19404857,0.562970949,-0.218975757,100
9.50939,-0.315616547,-0.258475763,0.109296131,1.608762351,-0.345145677,0.248888383,-0.004985438,100,-0.657694263,-0.193281579,-0.024160197,1.329194353,0.19404857,0.562587454,-0.217441777,100
9.519356,-0.315233052,-0.257708772,0.108912636,1.607611866,-0.343995192,0.249271878,-0.004985438,100,-0.657694263,-0.193281579,-0.024927188,1.329577848,0.19404857,0.563354444,-0.218975757,100
9.529357,-0.315616547,-0.257325277,0.108912636,1.60646138,-0.343995192,0.248888383,-0.006135923,100,-0.658077758,-0.192898084,-0.023776702,1.329194353,0.19481556,0.564121435,-0.218975757,100
9.53935,-0.315616547,-0.258092268,0.110446617,1.607228371,-0.344378687,0.248121392,-0.005368933,100,-0.658077758,-0.192514589,-0.024543693,1.328427362,0.194432065,0.563354444,-0.219359253,100
9.549348,-0.315616547,-0.257325277,0.110063122,1.607228371,-0.343995192,0.248888383,-0.004985438,100,-0.658077758,-0.192898084,-0.023776702,1.329194353,0.19481556,0.56373794,-0.217441777,100
9.559345,-0.315616547,-0.258092268,0.109679626,1.606077885,-0.344378687,0.248504888,-0.004985438,100,-0.657694263,-0.192131094,-0.024160197,1.328043867,0.19481556,0.564121435,-0.218592262,100
9.569342,-0.316000042,-0.257325277,0.109296131,1.607611866,-0.343995192,0.249271878,-0.005368933,100,-0.658077758,-0.192514589,-0.024543693,1.328810858,0.194432065,0.563354444,-0.218208767,100
9.579347,-0.315616547,-0.257708772,0.109296131,1.606844875,-0.344378687,0.248888383,-0.005752428,100,-0.658077758,-0.192131094,-0.023776702,1.328810858,0.19481556,0.564121435,-0.218208767,100
9.589348,-0.316000042,-0.259242753,0.109296131,1.607611866,-0.344378687,0.249271878,-0.005368933,100,-0.658077758,-0.192514589,-0.024160197,1.328810858,0.19481556,0.56373794,-0.217825272,100
9.599345,-0.316767033,-0.257708772,0.109679626,1.607228371,-0.344378687,0.248121392,-0.004985438,100,-0.657694263,-0.191747598,-0.024160197,1.329577848,0.195199055,0.564121435,-0.218208767,100
9.609349,-0.315233052,-0.257708772,0.109296131,1.60646138,-0.345145677,0.248504888,-0.005368933,100,-0.657694263,-0.192131094,-0.023776702,1.329194353,0.194432065,0.563354444,-0.218208767,100
9.619348,-0.316767033,-0.257325277,0.109679626,1.606844875,-0.344762182,0.248504888,-0.005368933,100,-0.657310768,-0.191364103,-0.024160197,1.328810858,0.19481556,0.563354444,-0.218208767,100
9.62935,-0.314849557,-0.257708772,0.109296131,1.607228371,-0.344762182,0.249655373,-0.005368933,100,-0.656927272,-0.192131094,-0.024927188,1.328810858,0.19481556,0.564121435,-0.218592262,100
9.639347,-0.315616547,-0.259626248,0.109296131,1.607228371,-0.343995192,0.249655373,-0.005752428,100,-0.656927272,-0.190980608,-0.024927188,1.329194353,0.195199055,0.56450493,-0.217825272,100
9.649352,-0.315616547,-0.258092268,0.110063122,1.606844875,-0.344378687,0.249271878,-0.005752428,100,-0.657310768,-0.191747598,-0.024543693,1.330344838,0.195966046,0.562203959,-0.218975757,100
9.659351,-0.315616547,-0.258475763,0.108912636,1.607611866,-0.344762182,0.248504888,-0.005368933,100,-0.657310768,-0.191364103,-0.023776702,1.329194353,0.19558255,0.563354444,-0.217825272,100
9.669346,-0.315233052,-0.258092268,0.109296131,1.606844875,-0.343995192,0.248888383,-0.004985438,100,-0.657310768,-0.190980608,-0.023776702,1.329194353,0.195966046,0.564121435,-0.218208767,100
9.679387,-0.315616547,-0.258092268,0.109296131,1.607228371,-0.344762182,0.248888383,-0.006519418,100,-0.658077758,-0.190980608,-0.023776702,1.329577848,0.19558255,0.56450493,-0.217058281,100
9.689351,-0.315616547,-0.258092268,0.108912636,1.606844875,-0.344378687,0.248888383,-0.005752428,100,-0.658077758,-0.190597113,-0.024160197,1.328810858,0.19558255,0.564121435,-0.217825272,100
9.699351,-0.316000042,-0.257325277,0.108912636,1.60646138,-0.343611696,0.248888383,-0.006135923,100,-0.657310768,-0.190597113,-0.024160197,1.328810858,0.195966046,0.56373794,-0.218208767,100
9.709348,-0.316767033,-0.258859258,0.109296131,1.607228371,-0.343995192,0.248504888,-0.006135923,100,-0.658844748,-0.190597113,-0.024160197,1.328043867,0.19558255,0.563354444,-0.217825272,100
9.719354,-0.315616547,-0.258859258,0.109679626,1.607228371,-0.344762182,0.248888383,-0.006135923,100,-0.657694263,-0.190980608,-0.024543693,1.329194353,0.19558255,0.562587454,-0.218592262,100
